id,name,text,trans
0000000000000,__narration__,花海咲季が\n『NEXT IDOL AUDITION』で\n優勝した翌日。,花海咲季在\n『NEXT IDOL AUDITION』中\n夺冠的第二天。
0000000000000,{user},咲季さん。『FINALE』の優勝ライブ、\nあらためてお疲れさまでした。,咲季同学。『FINALE』的夺冠演出，\n再次恭喜你圆满成功。
0000000000000,咲季,ありがとう、プロデューサー。\nさっそくだけど――,谢谢，制作人。\n虽然有点突然——
0000000000000,咲季,次のステップへ向けて、\n新曲を作りましょう！,为了迈向下一步，\n我们来创作新曲吧！
0000000000000,{user},早っ！,好快！
0000000000000,咲季,即座に動くのがこのわたしよ！,立刻行动正是我的作风！
0000000000000,咲季,ふふっ、さすがのあなたも、\n『もうできています』とは\n言わなかったわね。,呵呵，不愧是你，\n也没说出『已经做好了』\n这种话呢。
0000000000000,{user},もう発注してあります。,我已经下好订单了。
0000000000000,咲季,早ッ！？,太快了！？
0000000000000,{user},即座に動くのが花海咲季の\nプロデューサーです。しかし――,立刻行动正是花海咲季的\n制作人。但是——
0000000000000,{user},次の新曲は『H.I.F』では\n使いません。,下一首新曲不会在『H.I.F』中\n使用。
0000000000000,咲季,わたしも使うつもりはないわ。\n気が合うわね、プロデューサー。,我也没打算用呢。\n我们真合得来，制作人。
0000000000000,{user},毎回毎回……プロデューサーの\n存在意義を削ってくれますね。,每次都……都在削减\n制作人的存在意义呢。
0000000000000,{user},いいでしょう。新曲を使わない理由、\n答え合わせをしましょうか。,可以吧。来核对一下\n不使用新曲的理由吧。
0000000000000,咲季,このタイミングだと『H.I.F』本戦に\n間に合わないからよ。,这个时间点会赶不上\n『H.I.F』的正赛呢。
0000000000000,咲季,わたしの楽曲習得速度は、\n誰よりも早いけれど、,虽然我的乐曲掌握速度，\n比任何人都快，
0000000000000,咲季,既存曲との熟練度の差は覆せないわ。,但无法抹平与现有曲目\n熟练度的差距。
0000000000000,咲季,ここまで一緒に走ってきた、\n楽曲たちへの思い入れもあるし――,对一路陪我走来的\n这些乐曲也有感情——
0000000000000,咲季,夏の『H.I.F』には、\nいまの手札で挑むわ。それがベスト。,夏天的『H.I.F』，\n就用现在的手牌挑战。那才是最佳选择。
0000000000000,咲季,次のステップって言ったのは、,我说的下一步，是指
0000000000000,咲季,夏の『H.I.F』が終わったその先、\nという意味。,在夏天的『H.I.F』结束之后，\n所代表的意义。
0000000000000,咲季,どんな結果になろうとも……\n必要になるはずよ。,无论结果如何……\n都是必要的。
0000000000000,咲季,勘違いしないでね。もちろん負ける\nつもりなんてさらさらない。,可别误会了。我当然\n丝毫没有打算要输。
0000000000000,咲季,いつ何時でも、\n過去と、いまと、<r\=さき>未来</r>を見て進む。,无论何时，\n都要注视着<r\=さき>未来</r>、现在与过去前行。
0000000000000,咲季,それがベストを尽くすということ。,这就是全力以赴的意义。
0000000000000,咲季,花海咲季のやり方よ！,这就是花海咲季的做法！
0000000000000,{user},（なにも言うことが\nなくなってしまった……）,（已经无话\n可说了……）
info,adv_cidol-hski-3-017_01.txt,,
译者,,,
