id,name,text,trans
0000000000000,{user},お疲れ様でした。雨夜さんは……,辛苦了。雨夜同学她……
0000000000000,{user},合格です。\n素晴らしい結果でしたね。,合格了。\n真是出色的成绩呢。
0000000000000,燕,本気で言っているのか？,你是认真的吗？
0000000000000,燕,この私が、1位を取られたんだぞ？,本小姐我，居然被人抢走了第一名啊？
select,,想定通りです,正如预料之中
select,,そういうことも\nあります,这种情况\n也是会有的
select,,実力不足です,是实力不足
0000000000000,燕,担当アイドルを信じろバカモノ！,要相信你负责的偶像啊笨蛋！
0000000000000,{user},合格することは信じていましたよ。\nでも、今は1位じゃなくてもいいです。,我一直相信能合格的。\n不过，现在不是第一名也没关系。
0000000000000,{user},雨夜さんは今、変化の途中ですから。,因为雨夜同学现在正处于转变的过程中。
0000000000000,燕,だとしても、この私が星南以外の\nアイドルに負けるなんて……！,即便如此，本小姐居然会输给星南以外的\n偶像……！
0000000000000,{user},十王さんに負けるのはいいんですか？,输给十王同学也没关系吗？
0000000000000,燕,そ、そういうわけではない！\n揚げ足を取るな！,才、才不是这样！\n别抓我话柄！
0000000000000,燕,あってはならん！,绝不允许！
0000000000000,{user},合格は合格です。,合格就是合格。
0000000000000,{user},ここで改善して、最終試験で\n1位を取ればいい。,在这里改进，在最终考试中\n拿到第一名就好。
0000000000000,燕,ぐぬぬぬぬ……,咕呜呜呜呜……
0000000000000,燕,……悔しいが、貴様の言う通りだ。,……虽然不甘心，但你说得对。
0000000000000,燕,負けは負けだ。次は勝つ。\nやるべきことは、それだけだな。,输就是输。下次赢回来。\n该做的就只有这个了吧。
0000000000000,燕,き、貴様！！,你、你这家伙！！
0000000000000,{user},他のアイドルに負けていたら、\n十王さんには到底、届きませんよ。,要是输给其他偶像的话，\n根本不可能触及十王同学的高度啊。
0000000000000,燕,……ええい、何の反論もできん！,……呃啊，我竟无言以对！
0000000000000,{user},やることは単純です。\nもっと実力をつけましょう。,要做的事情很简单。\n让我们继续提升实力吧。
0000000000000,燕,分かっている！,这我知道！
0000000000000,{user},それはそれとして、\n合格おめでとうございます。,话说回来，\n恭喜你合格了。
0000000000000,燕,な、なんだ急に……！？\nこんな結果で、私を褒めるな！,突、突然说什么呢……！？\n别用这种结果来表扬我！
info,adv_pstory_001_atbm_after-audition-mid-normal-02.txt,,
译者,,,
