id,name,text,trans
0000000000000,燕,…………………,…………………
0000000000000,{user},少し苦戦しましたね。,稍微有点棘手呢。
0000000000000,燕,油断したつもりはなかったが……\n厄介なアイドルばかりだった。,我本以为自己没有掉以轻心……\n但遇到的尽是些难缠的偶像。
0000000000000,燕,これが極月学園か……\n少数精鋭というのは本当のようだな。,这就是极月学园吗……\n看来“少数精锐”的说法是真的啊。
0000000000000,{user},それでも、先日の話に上がった3人は\n出場していませんからね。,即便如此，之前提到的那三个人\n也还没有出场呢。
0000000000000,燕,あの連中よりも強いアイドルが\n出てくるのか……,难道还有比那群家伙更强的偶像\n会出现吗……
0000000000000,燕,私はともかく、後輩どもは\n本当にそいつらに勝てるのか……？,先不说我自己，后辈们\n真的能战胜那些家伙吗……？
0000000000000,{user},勝てるようにすることが、\n雨夜さんと十王さんの仕事ですよ。,让大家能够取胜，\n正是雨夜同学和十王同学的工作呀。
0000000000000,燕,その通りだな。\n私も気を引き締めなければならん。,说得对。\n我也必须绷紧神经才行。
0000000000000,燕,私自身もさらに鍛え直すが、\n秦谷のレッスン計画も考えるぞ。,我自己也会重新加强锻炼，\n秦谷的训练计划我也会考虑的。
0000000000000,燕,貴様も手伝え、プロデューサー。,你也来帮忙，制作人。
info,adv_pstory_002_atbm_after-audition-a-normal-03.txt,,
译者,,,
