id,name,text,trans
0000000000000,{user},雨夜さん、お疲れ様でした。,雨夜同学，辛苦你了。
0000000000000,燕,気休めはよせ。\n……ひどいパフォーマンスだった。,别安慰我了。\n……刚才的表演太糟糕了。
0000000000000,燕,こんな有り様では、\n月花に挑むどころではない。,以这种状态，\n根本谈不上挑战月花。
0000000000000,{user},では、諦めますか？,那么，要放弃吗？
0000000000000,燕,ふざけるな！\nこのままで終われるか！,开什么玩笑！\n怎么能就这样结束！
0000000000000,燕,まだ『N.I.A』は途中だ！\n必ず巻き返してやる！,『N.I.A』还没完呢！\n我一定会逆转局势的！
0000000000000,{user},その意気です。\n張り切っていきましょう。,就是这股劲头。\n让我们打起精神继续努力吧。
0000000000000,燕,ああ！\nさっそく反省会をするぞ！,嗯！\n我们立刻开始复盘会吧！
info,adv_pstory_002_atbm_after-audition-mid-failure-01.txt,,
译者,,,
