id,name,text,trans
0000000000000,{user},お疲れ様です、雨夜さん。\n……ギリギリの勝利でしたね。,辛苦了，雨夜同学。\n……真是险胜呢。
0000000000000,燕,……まったくだ。\nここまで苦戦するとはな。,……确实如此。\n没想到会苦战到这种地步。
0000000000000,燕,特待生で初星に迎え入れられ、\n黒井社長に引き抜かれるだけはある。,不愧是作为特待生被初星招揽，\n又被黑井社长挖角的人才。
0000000000000,燕,……以前の私だったら、\nやつに負けていたかもしれんな。,……若是以前的我，\n或许已经输给她了。
0000000000000,{user},そうですね。\nあなたは、今もまだ成長している。,说得对。\n你至今仍在不断成长。
0000000000000,{user},そして、今回の激戦を経たことで、\nさらなる成長をするでしょう。,而且，经历了这次激战之后，\n想必会获得更大的成长吧。
0000000000000,燕,フン、貴様の言う通りだ。,哼，你说得没错。
0000000000000,燕,『N.I.A』の戦いで、月花を喰い破る\n『牙』を磨き上げる。,要在『N.I.A』的舞台上，打磨出\n足以击溃月花的『獠牙』。
0000000000000,燕,そのためには、今回の反省点を\nきちんと次に活かさねばならん。,为此，必须将这次的教训\n好好运用到下一次才行。
0000000000000,{user},もちろん協力します。,我当然会协助你。
0000000000000,燕,よろしく頼むぞ、プロデューサー。,那就拜托你了，制作人。
info,adv_pstory_002_atbm_after-audition-b-normal-03.txt,,
译者,,,
