id,name,text,trans
0000000000000,美鈴,……ありがとうございました。,……非常感谢大家。
0000000000000,{user},（彼女が歌い終えると、\n会場は一瞬、静まり返り――）,（当她唱完的那一刻，\n会场瞬间陷入一片寂静——）
0000000000000,{user},（雪崩のような大歓声！）,（紧接着是雪崩般的欢呼！）
0000000000000,手毬,まるで『<r\=プリマステラ>一番星</r>』が決まったみたいな\n盛り上がりだね。,简直就像是选定了『<r\=Prima Stella>一等星</r>』一样\n气氛高涨呢。
0000000000000,手毬,まったく……次は私の出番なのに。\n……やってくれるじゃん、美鈴。,真是的……接下来明明该我上场了。\n……真有你的，美铃。
0000000000000,{user},すさまじいステージでしたね。観客の\n心をすべて持っていってしまった。,真是惊人的舞台表演啊。把观众们\n的心全都夺走了。
0000000000000,手毬,怖気づいたんですか？　\nプロデューサー。,你害怕了吗？\n制作人。
0000000000000,{user},はい……正直に言えば。\nそういう月村さんこそ。,是的……老实说。\n月村同学你才是。
0000000000000,{user},手が震えていますよ。,你的手在发抖哦。
0000000000000,手毬,はじめて見ました……\n美鈴が、本気で歌うところ。,我还是第一次见到……\n美铃她，如此认真地歌唱的样子。
0000000000000,手毬,いえ……,不……
0000000000000,美鈴,感情に任せて走ってしまえば……\n余計に追いつけませんから。,如果放任感情奔跑的话……\n反而会追不上了。
0000000000000,美鈴,すぐに、歩いて、追いつきます。,我会马上，走着，追上去的。
0000000000000,手毬,……本気って言い方は、\n違うのかもしれません。,……或许说“认真”，\n并不准确。
0000000000000,手毬,きっとあれが、\nあいつなりの全力なんです。,那一定就是，\n她拼尽全力的样子了。
0000000000000,手毬,そういう美鈴が、一番速いんです。\nたとえ歩いていたって、関係ない。,那样的美铃，才是最快的。\n即使是在走着，也没关系。
0000000000000,手毬,はぁ……ずっと仲間で。\n幼馴染みで、親友で。,哈……一直是同伴。\n是青梅竹马，是挚友。
0000000000000,手毬,いまはライバルのつもり……\nだったんですけど。,现在本想当作是竞争对手……\n来着。
0000000000000,手毬,たったいま、\nむりやりファンにされちゃいました。,就在刚才，\n我被迫变成了她的粉丝。
0000000000000,手毬,会場の空気も、ファンの心も、私の夢も\n……塗りつぶされちゃいました。,会场的气氛也好，粉丝的心也好，我的梦想也好\n……全都被她染上了她的颜色。
0000000000000,手毬,動揺してます。すごく。いつも通りに\n歌えるかどうかもあやしいです。,我动摇了。非常动摇。\n连能否像往常一样唱歌都成问题。
0000000000000,{user},……気持ちはわかります。,……我理解你的心情。
0000000000000,{user},こんな雰囲気の中で歌うなど……\nたとえトップアイドルでも難しい。,在这种氛围中唱歌……\n哪怕是顶级偶像也很难做到。
0000000000000,手毬,もう……弱気になってるアイドルに、\nネガティブなことばっかり言って。,真是的……对着已经变得怯懦的偶像，\n净说些消极的话。
0000000000000,手毬,プロデューサーとして、\nどうかと思います。,作为制作人，\n我觉得这样不太妥当。
0000000000000,{user},……すみません。ただ……,……抱歉。只是……
0000000000000,{user},月村さんが、楽しそうなので。,因为月村同学看起来很开心。
0000000000000,手毬,はあ？　ばかじゃないの？\n誰が楽しそうだって言うんですか……,哈？你傻了吗？\n谁说我看起来很开心的啊……
0000000000000,手毬,懐かしがっているんです、これは。,这是怀念，这种感觉。
0000000000000,手毬,怒っているんです、これは。,这是愤怒，这种感觉。
0000000000000,手毬,中等部に入学したばかりの頃、\nちょうどこんな気分でした。,刚升入中等部的时候，\n正好就是这种感觉。
0000000000000,手毬,初心者同士だったのに、あっという間に\n上達して……私だけが置き去りで。,明明大家都是初学者，转眼间\n她们就进步神速……只有我被抛在后面。
0000000000000,手毬,才能の差を見せつけられて。\nヘタクソな自分が大っ嫌いで。,被迫看清才能的差距。\n我讨厌死那个笨拙的自己了。
0000000000000,手毬,心臓を握りつぶすような気持ちで、\nがむしゃらに走るしかなかった――,怀着仿佛心脏被捏碎般的心情，\n除了不顾一切地向前奔跑别无他法——
0000000000000,手毬,やっと対等になれたと思ったのに……！\nようやく追い抜いたと思ったのに……！,明明以为终于能平起平坐了……！\n明明以为好不容易才超越了……！
0000000000000,手毬,こっの……！\n平然と歩いて追い抜いて……ッ！,可……！\n她却若无其事地走着就超越了我……！
0000000000000,手毬,あァアァァ～～～～～～～～～～！\n自分自身に腹が立つ～～～～～～！！,啊～～～～～～～～～～！\n我对自己感到火大～～～～～～！！
0000000000000,手毬,――――しってた！　わかってた！,————早就知道了！早就明白了！
0000000000000,手毬,これが……私とは違う、\n本物のアイドルなんだって……！,这就是……与我不同的、\n真正的偶像啊……！
0000000000000,手毬,――いいよ。もう一度、\n何度だってやってやる。,——好啊。再来一次，\n不管多少次我都会奉陪到底。
0000000000000,手毬,あの頃。私は私が大嫌いでした。\nだけど……ひとつだけ。,那时候。我非常讨厌自己。\n但是……只有一件事。
0000000000000,手毬,自分を好きになれる瞬間が\nあったんです。,有过一个\n能让我喜欢上自己的瞬间。
0000000000000,{user},以前、教えてくれましたね。,之前，您告诉过我呢。
0000000000000,手毬,忘れてください。教えたの……\n後悔してます。人生の恥です。,请忘记吧。告诉您这件事……\n我很后悔。是我人生的耻辱。
0000000000000,{user},でも、もう一度やるんでしょう？　\n何度だって、やるんでしょう？,但是，你还会再做一次吧？\n无论多少次，都会做的吧？
0000000000000,手毬,いまからやってきますよ――,我现在就过来啦——
0000000000000,手毬,無理をして、背伸びをして……\nみっともなく追いすがってやる！,就算勉强自己，踮起脚尖……\n也要不顾难看地紧追不舍！
info,adv_dear_ttmr_022.txt,,
译者,,,
