id,name,text,trans
0000000000000,清夏,……あれ？　リーリヤ。\nお疲れ～。こんな時間までレッスン？,……咦？莉莉娅。\n辛苦了～。练习到这么晚吗？
0000000000000,リーリヤ,清夏ちゃんこそ。\n今、ダンスの確認してたよね？,清夏你才是呢。\n刚才在确认舞蹈动作吧？
0000000000000,清夏,ま、ちょっとだけね！,就、就一点点啦！
0000000000000,リーリヤ,ちょっとだけ、なんて時間じゃないよ？,这可不是“一点点”的时间了吧？
0000000000000,清夏,うっ…………はい。,唔…………是的。
0000000000000,リーリヤ,ふふっ、一緒に帰ろう？,呵呵，一起回去吧？
0000000000000,リーリヤ,（わたしとユニットを組もうって、\n言わなきゃ……！）,（必须说出来……\n说想和我组队……！）
0000000000000,リーリヤ,この前の<r\=セレクション>選抜試験</r>のこと、聞いたよ。\n1位だったんだね。おめでとう。,我听说上次<r\=セレクション>选拔考试</r>的事了。\n你是第一名对吧。恭喜。
0000000000000,清夏,ありゃ、バレちゃったんだ。,哎呀，暴露了啊。
0000000000000,清夏,冬の『H.I.F』の出場資格を貰えるまで\n内緒にしようと思ってたのにな～。,我本来打算拿到冬季『H.I.F』的参赛资格之前\n都保密的呢～。
0000000000000,リーリヤ,まーた隠しごとしてる。,又在偷偷摸摸搞事情了。
0000000000000,清夏,そんな目で見ないでよ～！？,别用那种眼神看我嘛～！？
0000000000000,清夏,……だって、『N.I.A』優勝に比べたら、\n大したことないし。,……因为，和『N.I.A』的优胜比起来，\n这根本不算什么。
0000000000000,清夏,リーリヤは、すごいよ。,莉莉娅，很厉害的。
0000000000000,リーリヤ,……ありがとう、清夏ちゃん。,……谢谢你，清夏。
0000000000000,リーリヤ,（よ、よし、言うぞ……！）,（好、好了，说出来吧……！）
0000000000000,清夏,あたしもね、ちょっとずつだけど……\n踊れるように、なってるんだ。,我呢，虽然只是一点点……\n但也慢慢能跳得起来了。
0000000000000,清夏,まだ不安はあるけど……\n立ち止まったままじゃいられないから。,虽然还是会不安……\n但我不能一直原地踏步。
0000000000000,リーリヤ,………………えっと、,………………那个，
0000000000000,リーリヤ,わ、わたしにできることなら、\n何でも言ってね！？,如、如果是我能做到的事，\n尽管说吧！？
0000000000000,清夏,……ううん、大丈夫。\n傍にいてくれるだけで、力になるよ！,……嗯嗯，没关系的。\n只要你能陪在我身边，就能给我力量！
0000000000000,リーリヤ,だったら……,那样的话……
