id,name,text,trans
0000000000000,{user},あさり先生、\n少しお話があるのですが……,亚纱里老师，\n我有点事想跟您说……
0000000000000,あさり先生,あれ……{user}くん。\nどうしたんですか？,哎呀……{user}同学。\n怎么了？
0000000000000,{user},はい、実は先生にお願いがありまして。,其实，我有件事想拜托老师。
0000000000000,あさり先生,珍しいですね。\nきみからお願いなんて……,真稀奇呢。\n你居然会来拜托我……
0000000000000,あさり先生,ふふっ、いいでしょう。,呵呵，没关系哦。
0000000000000,あさり先生,先生にできることなら、\nなんでも言ってみてください♪,只要是老师能做到的事，\n尽管说出来吧♪
0000000000000,{user},はい。では――,好的。那么——
select,,あなたをプロデュースさせてください,请让我来培育您。
0000000000000,あさり先生,なるほど、プロデュースを……って\nえええええっ！？！？,原来如此，是培育……欸\n诶诶诶诶诶诶！？！？
0000000000000,{user},ずっと思っていたんです。\nあなたをプロデュースしたいと。,我一直都在想。\n想要培育您。
0000000000000,あさり先生,で、でもっ！\nわたしはきみの先生なんですよ！？,但、但是啊！\n我可是你的老师哦！？
0000000000000,あさり先生,生徒からプロデュースを\n受けるなんて、そんな――,接受学生的培育，\n这种事情——
0000000000000,{user},理知的な美貌と、周囲に安心感を与える\n包容力を兼ね備えたあなたには……,兼具理性美貌与能让周围人安心的\n包容力的您……
0000000000000,{user},多くのファンを\n幸福にする力があります。,拥有着能让众多粉丝\n幸福的力量。
0000000000000,{user},どうか、あなたを\nプロデュースさせてください。,无论如何，请您\n让我来培育您。
0000000000000,あさり先生,…………………………はいっ。,…………………………好的。
info,adv_startup_2026_ef-01_cmmn-01.txt,,
译者,,,
