id,name,text,trans
0000000000000,{user},秦谷さん。夏の『H.I.F』が\n近づいてきましたが……,秦谷同学。夏天的『H.I.F』即将来临……
0000000000000,{user},大会に向けたレッスンは順調ですか？,为大会准备的训练进展顺利吗？
0000000000000,美鈴,もちろん、いつも通りですよ、\nプロデューサー。,当然，一如既往哦，制作人。
0000000000000,美鈴,ふふ、ご存じのくせに。,呵呵，您明明知道的。
0000000000000,{user},ええ……状態こそ万全ですが……\nいまこの瞬間も、\n自主休養の真っ最中でしたね。,是啊……状态虽说是万全……但就在此刻，我正处在自主休养的最高潮呢。
0000000000000,{user},いつものようにトレーナーから、\n大量のメッセージが届いていますよ。\n『こらっ！』『サボるな』と。,和往常一样，教练发来了一堆消息哦。写着『喂！』『别偷懒』之类的。
0000000000000,美鈴,まあ、プロデューサー。,哎呀，制作人。
0000000000000,美鈴,わたしというものがありながら、\n他の女性と連絡を取り合うなんて。,明明有我这样一个人在身边，却还要和其他女性联系呢。
0000000000000,美鈴,連絡先、消しましょう。ね？,我们把联系方式删掉吧？嗯？
0000000000000,{user},仕事相手なので無理ですね……！,因为是工作对象所以不行啊……！
0000000000000,{user},……冗談はさておき。,……玩笑归玩笑。
0000000000000,美鈴,冗談？　なんのことです？,玩笑？您在说什么呢？
0000000000000,{user},冗談はさておき！　――どうせサボる\nなら有意義に時間を使いませんか？,玩笑归玩笑！——反正要偷懒，不如好好利用时间，不觉得吗？
0000000000000,美鈴,強引な方。嫌いではありませんよ、\nそういうところ。,真强硬啊。不过我不讨厌您这点哦。
0000000000000,美鈴,ふふ……わたしに、\nなにをさせようというんですか？,呵呵……您想让我做什么呢？
0000000000000,{user},一緒に新曲の発注資料を作りましょう。,一起做新曲的发货资料吧。
0000000000000,美鈴,まあ。このタイミングで、\nということは……,哎呀。在这个时机说的话……
0000000000000,美鈴,夏の『H.I.F』で歌うためのものでは\nありませんね。,这不是为了在夏天的『H.I.F』上唱的曲子吧。
0000000000000,美鈴,秋以降に向けた新曲でしょうか？,是为秋天以后准备的新曲吗？
0000000000000,{user},この曲については、\n急いで作るつもりはありません。,关于这首歌，我不打算急着做。
0000000000000,{user},時間など気にせず、\nじっくりと作りこみたいんです。,不在意时间，\n我想精心地将其打造出来。
0000000000000,美鈴,驚きました……,真让人吃惊啊……
0000000000000,美鈴,いつもスケジュールに厳しい\nプロデューサーから、時間を気にしない\nなんてお言葉が飛び出すなんて。,一向对日程严格的\n制作人，居然会说出不在意时间\n这种话来。
0000000000000,{user},慎重にもなります。\nなにせこれから作る楽曲は、,我也不得不慎重起来。\n毕竟接下来要创作的乐曲，
0000000000000,{user},アイドル・秦谷美鈴の\n代名詞となるものですから。,将成为偶像·秦谷美铃的\n代名词。
0000000000000,美鈴,まあ……,嘛……
0000000000000,美鈴,それは、とても重要な案件ですね。,这确实是非常重要的任务呢。
0000000000000,美鈴,アイドル業界の歴史に\n大きな爪痕を刻み付けるような――,那必须是能在偶像业界历史中\n留下深刻印记的——
0000000000000,美鈴,至高の名曲を、\n誕生させなければなりません。,至高无上的名曲，\n必须要让它诞生才行。
0000000000000,{user},……すでに明確なビジョンが\nあるようで、なによりです。,……看来您已经有明确的愿景了，\n这比什么都好。
0000000000000,美鈴,『秦谷美鈴の代名詞』……\nわたしによる、わたしのための楽曲。,『秦谷美铃的代名词』……\n由我创作，为我的乐曲。
0000000000000,美鈴,そうであるならば、\nベースとなるイメージは……,既然如此，\n作为基础的印象就是……
0000000000000,美鈴,きらびやかな星々を、広大な銀河を、\n全宇宙を支配する、夜空の歌。,统治璀璨群星、浩瀚银河、\n整个宇宙的，夜空之歌。
0000000000000,美鈴,さぁ……\n楽しいミーティングの時間ですよ、\nプロデューサー。,好了……\n愉快的会议时间到了哦，\n制作人。
info,adv_cidol-hmsz-3-016_01.txt,,
译者,,,
