id,name,text,trans
0000000000000,手毬,……っ、もうたくさん！,……真是受够了！
0000000000000,手毬,毎日毎日パサチキパサチキ\nペーストペーストブロッコリー豆豆！,每天每天都是干巴巴的鸡肉\n糊糊糊糊西兰花豆豆！
0000000000000,咲季,仕方ないでしょ。食糧生産システムは\n『マザー』に制圧されてるんだから。,没办法啊。粮食生产系统\n都被『Mother』控制了。
0000000000000,ことね,配給があるだけマシだろー。\nま、気持ちはわかるケド……,有配给就不错了吧。\n嘛，虽然能理解你的心情……
0000000000000,星南,この基地も、もう限界ね……,这个基地也快到极限了呢……
0000000000000,星南,早く、伝説の『idol』を\n見つけ出さないと……,必须尽快找到传说中的\n『idol』才行……
0000000000000,ことね,星南隊長。本当にいるんデスかぁ？\n人類を導く伝説の『idol』なんて――,星南队长。那种东西真的存在吗？\n能引导人类的传说级『idol』什么的——
0000000000000,星南,……わからない。でも――\n人類の希望はもう、それしかない。,……不知道。但是——\n人类最后的希望只剩这个了。
0000000000000,莉波,プロデューサー……くん。\n名前以外に、何か思い出せそう？,制作人……同学。\n除了名字之外，还能想起什么吗？
0000000000000,？？？,……わからない。俺は……\n『プロデューサー』……,……不知道。我……\n只是个『制作人』……
0000000000000,莉波,……うーん。そっかぁ。,……嗯嗯。这样啊。
0000000000000,莉波,大丈夫。壊れたところは修理したし、\nゆっくり思い出していこうね。,没关系的。损坏的部分已经修好了，\n慢慢回想起来就好。
0000000000000,？？？,……――,……——
0000000000000,莉波,ふふふんふーん♪\nふんふふんふーん♪,哼哼哼♪\n哼哼哼哼♪
0000000000000,？？？,……っ！？,……！？
0000000000000,莉波,ど、どうしたの、\nプロデューサーくん！？,怎、怎么了，\n制作人同学！？
0000000000000,？？？,今の歌……は……？,刚才的歌……是……？
0000000000000,莉波,子供のころに歌ってた、童謡だよ。,是小时候唱过的童谣哦。
0000000000000,莉波,プロデューサーくん、\n歌がわかるの？,制作人同学，\n你能听懂歌？
0000000000000,？？？,……は、い……なんだか、\nとても懐かしい……,……是、的……总觉得，\n非常令人怀念……
0000000000000,？？？,もっと、歌ってくれますか……？,能请你……再唱一首歌吗……？
0000000000000,莉波,う、うん……ふふふんふーん♪　\nふふーんふーん♪,嗯、嗯……哼哼哼♪\n哼哼～哼♪
0000000000000,？？？,……う、く、あ……ああ……\nぐ、あああああああああああっ！,……呜、咕、啊……啊啊……\n呜啊啊啊啊啊啊啊！
0000000000000,莉波,だ、大丈夫！？,你、你没事吧！？
0000000000000,燕,どうした、姫崎？　一体なんの音だ？\n部屋に誰かいるのかっ？,怎么了姬崎？这到底是什么声音？\n房间里有人吗？
0000000000000,莉波,つ、燕副隊長！？\nだ、誰もいないよっ！,雨、雨夜副会长！？\n没、没人啊！
0000000000000,？？？,あああああああああああああっ！,啊啊啊啊啊啊啊啊啊！
0000000000000,燕,いや絶対なんかいるだろ！\n開けるぞ――！,不对绝对有什么东西在吧！\n我要开门了——！
0000000000000,莉波,……っ、だ、だめーっ！,……不、不行——！
0000000000000,星南,……っ、こ、これは――\nまさか、敵のアンドロイド？,……这、这是——\n难道是敌方的机器人？
0000000000000,星南,莉波、これは一体……？,莉波，这到底是……？
0000000000000,莉波,ち、違うんです。この人は、\n怪我をしてて、記憶も失って……,不、不是的。这个人\n受了伤，还失去了记忆……
0000000000000,星南,莉波。あなたが優しい性格なのは、\nよく知っているわ。だけど――,莉波。你性格温柔这点\n我很清楚。但是——
0000000000000,星南,敵のアンドロイドを匿うのは、\n重大な規律違反よ。,藏匿敌方机器人\n可是严重的违纪行为哦。
0000000000000,？？？,ぐ、う……うううう……,呜……呜呜呜……
0000000000000,莉波,プロデューサーくん、こっち！,制作人，这边！
0000000000000,燕,――あ、待て！,——啊，站住！
0000000000000,莉波,逃げるよ、プロデューサーくん、\nついてきて！,要逃了哦制作人，\n快跟上！
0000000000000,莉波,……はぁっ、はぁっ……,……哈啊、哈啊……
0000000000000,麻央,……莉波。,……莉波。
0000000000000,莉波,麻央……,麻央……
0000000000000,麻央,……――,……——
0000000000000,星南,『麻央、逃走したアンドロイドは？』,『麻央、逃走的安卓机器人呢？』
0000000000000,麻央,……基地の中で見たよ。\nまだ、隠れているんじゃないかな。,……在基地里看到了哦。\n大概还躲着吧。
0000000000000,莉波,……！,……！
0000000000000,麻央,行きなよ、早く。\nここは、なんとかしとくからさ。,快去吧。\n这里就交给我来想办法。
0000000000000,莉波,……ありがとう、麻央。\n行こう、プロデューサーくん！,……谢谢你，麻央。\n走吧，制作人！
info,adv_cidol-hrnm-3-012_02.txt,,
译者,,,
