id,name,text,trans
0000000000000,{user},涙は止まりましたか？,眼泪已经止住了吗？
0000000000000,佑芽,――――はい。,————是的。
0000000000000,{user},準備は万全ですか？,准备已经万全了吗？
0000000000000,佑芽,――――いいえ。もうすこしだけ……\n待ってください。,————不。还请再稍微……\n等我一下。
0000000000000,{user},初めてですね。ライブの直前なのに……\n笑顔がないのは。,这还是第一次呢。明明在演唱会即将开始前……\n脸上却没有笑容。
0000000000000,佑芽,あはは……\nさっきから……背中が重くって。,啊哈哈……\n从刚才开始……后背就感觉好沉重。
0000000000000,佑芽,こんなに失敗できないって思ったの……\n生まれてはじめてです。,如此强烈地觉得不能失败……\n这还是有生以来头一回。
0000000000000,佑芽,これが人生の集大成だって……\nオーディションに臨んだのに。,明明是把这当作人生的集大成……\n来面对这场试镜的。
0000000000000,佑芽,いま、お姉ちゃんとの決戦より、\n緊張してます……,现在，比起和姐姐的对决，\n还要更加紧张……
0000000000000,佑芽,見てください……,请您看……
0000000000000,佑芽,あんなにたくさんの人たちが、\nあたしの歌を待っているんです。,有那么那么多的人，\n正在等待着我的歌声。
0000000000000,佑芽,だけど今日、会場に来てくれたのは……\n花海佑芽のファンだけじゃなくて。,但是今天，来到会场的……\n并不仅仅是花海佑芽的粉丝。
0000000000000,佑芽,『FINALE』に届かなかった\nアイドルのファンが……見ています。,那些未能进入『FINALE』的\n偶像的粉丝们……也在看着。
0000000000000,佑芽,燐羽ちゃんが託してくれたファンが\n……見ています。,燐羽同学托付给我的粉丝们\n……也在看着。
0000000000000,佑芽,花海咲季のライブを楽しみに\nしていた人たちだって――,那些期待着花海咲季演唱会的人们也——
0000000000000,佑芽,大好きなアイドルに\n勝って優勝したあたしを、,他们一定怀着各种各样的心情……\n在看着战胜了最喜爱的偶像而夺冠的我。
0000000000000,佑芽,きっと色んな気持ちを抱えて……\n見てくれているんです。,绝不能让他们失望。绝对。
0000000000000,佑芽,がっかりさせられません。絶対に。,佑芽同学……你变了呢。
0000000000000,{user},佑芽さんは……変わりましたね。,对于偶像这份工作，\n变得更加真挚了。
0000000000000,{user},アイドルという仕事に対して、\nより、真摯になった。,对于偶像这份工作，\n变得，更加真挚了。
0000000000000,佑芽,……そうでしょうか。\n自分では、よく、わかりません。,……是这样吗。\n我自己也不太清楚。
0000000000000,{user},以前の花海佑芽なら、\nこんなに緊張していないでしょう？,如果是以前的花海佑芽，\n应该不会这么紧张吧？
0000000000000,{user},<em\=>それ</em>は、\n大きな勝因だったと思いますよ。,<em=>这一点</em>，\n我认为是很大的制胜因素哦。
0000000000000,佑芽,なら……千奈ちゃんと\n広ちゃんの……おかげです。,那么……是托了千奈同学和\n小广的福……
0000000000000,佑芽,ファンの皆さんが、ふたりのことを\n大好きになった理由。,粉丝们之所以会\n如此喜欢她们两人的理由。
0000000000000,佑芽,すぐにわかりました。,我立刻就明白了。
0000000000000,佑芽,え～っ！　広ちゃん、ファンの人たちの\n顔と名前、ぜんぶ覚えてるのっ！？,诶~！小广，你把粉丝们的\n脸和名字全都记住了吗！？
0000000000000,広,うん……あの、ね。,嗯……那个，我说。
0000000000000,広,わたしには、アイドルになったわたしを\n観測してくれる誰かが必要。,对我而言，我需要某个能\n观测到成为偶像的“我”的人。
0000000000000,広,感想をくれる……ファンが必要。,需要能给我反馈……的粉丝。
0000000000000,広,それは、わたしにとって、大切なこと。,那对我而言，是非常重要的。
0000000000000,広,……わたしのファン、変わり者ばかり\nだけど……好き。,……我的粉丝，虽然净是些怪人……\n但我喜欢他们。
0000000000000,広,せいいっぱい、楽しませたい。,我想尽我所能，让他们感到快乐。
0000000000000,千奈,テレビでわたくしを見て、\n好きになってくださった方が、,在电视上看到我、\n并因此喜欢上我的人们，
0000000000000,千奈,きっと今日のライブを見ていますもの。\nしっかりやらなくては。,今天一定也在看着这场演出。\n我必须全力以赴才行。
0000000000000,千奈,たとえ実力不足でも、万全でなくとも、\n言い訳なんてできませんわ。,即便实力不足，即便准备不周，\n也不能找任何借口。
0000000000000,佑芽,……あたし、ファンの皆さんのこと、\n大切にしてるつもりでした。,……我本以为，自己一直\n很珍视粉丝们。
0000000000000,佑芽,大好きな……つもりでした。だけど……,本以为自己是深爱着他们的……可是……
0000000000000,佑芽,負けたって思いました。\nふたりほどじゃなかった、って。,我觉得自己输了。\n觉得自己比不上她们两人。
0000000000000,佑芽,あたしはずっと、お姉ちゃんに\n勝つことばかり考えて……,我一直以来，都只想着\n要胜过姐姐……
0000000000000,佑芽,ちゃんとしたアイドルじゃ\nなかったのかも、って。,或许我并不是一个合格的偶像呢。
0000000000000,佑芽,でも、それがわかったからって……\n意識を変えるのは難しくって。,但是，即使明白了这一点……\n要改变意识还是很困难。
0000000000000,佑芽,いまだって……\nふたりの真似をしているだけで。,直到现在……\n我也只是在模仿她们两个而已。
0000000000000,佑芽,あたしは……ファンの皆さんのこと。\nいまだに……いまだに――――,我对于……粉丝们的事。\n直到现在……直到现在也——————
0000000000000,佑芽,筋肉だって思ってるんです。,是把他们当作肌肉来想的。
0000000000000,{user},えっ？,诶？
0000000000000,佑芽,あたし、なにか変なこと言いました？,我、是不是说了什么奇怪的话？
0000000000000,{user},シリアスな話をしていたはずなのに、\n急に流れが変わったな、と。,明明刚才还在进行严肃的对话，\n气氛却突然转变了呢。
0000000000000,{user},ファンが筋肉……とは、どういう？,把粉丝当作肌肉……是什么意思？
0000000000000,佑芽,アイドルとしての、力の源っていうか。\nグッとしたら応えてくれるっていうか。,该说是，作为偶像的力量源泉吗。\n或者说，只要一用力就会给予回应。
0000000000000,佑芽,増えれば増えるほど、アイドルとして\n強くなるものっていうか。,该说是，越多就越能让我作为偶像\n变得更强的东西吗。
0000000000000,佑芽,ん～、なんて言えばいいんでしょう……,嗯~，该怎么说才好呢……
0000000000000,佑芽,そうっ、ファンの皆さんは――\nアイドル・花海佑芽の一部なんです！,对了，粉丝们——\n就是偶像·花海佑芽的一部分！
0000000000000,佑芽,だからすっごく大切ですけど！　\n絶対に必要な方々ですけど！,所以虽然他们非常重要！\n虽然他们是绝对必要的人们！
0000000000000,佑芽,広ちゃんや千奈ちゃんとは……\n違うなって。,但是和广同学、千奈同学她们……\n感觉不一样呢。
0000000000000,{user},違っていいのではないですか？,不一样不是也很好吗？
0000000000000,佑芽,あーっ！　すっごく\nどーでもよさそうに言いましたね！,啊——！\n说得好像很无所谓的样子呢！
0000000000000,{user},『ファンへの想い』などという\n不明瞭なもの……,像『对粉丝的感情』这种\n模糊不清的东西……
0000000000000,{user},誰にも正解などわかりません。,没有人知道正确答案是什么。
0000000000000,佑芽,そ、それはそうかもですけど！,话、话是这么说没错啦！
0000000000000,{user},わかるのは……\n倉本さんと篠澤さんに影響されて、,我明白的是……\n受到了仓本同学和筱泽同学的影响，
0000000000000,{user},ファンを強く意識するようになった\n佑芽さんが、力を増したことです。,佑芽同学开始强烈地意识到粉丝的存在，\n从而力量增强了。
0000000000000,佑芽,む、むぅぅ……,呜、呜呜……
0000000000000,{user},『ファンは自分の一部』――\n良いフレーズではないですか。,『粉丝是自身的一部分』——\n这不是一句很好的话吗？
0000000000000,{user},佑芽さんのファン愛……おふたりに、\nちっとも負けていないと思いますよ。,我认为佑芽同学对粉丝的爱……\n一点也不会输给那两位哦。
0000000000000,佑芽,そう――なん、でしょうか。,这样……是吗。
0000000000000,{user},疑うのなら、\nファンに言ってみればいい。,如果怀疑的话，\n对粉丝们说说看就好了。
0000000000000,佑芽,ええ～～～～っ！？　\nこのライブでですかっ！？,诶～～～～！？\n就在这次演唱会里说吗！？
0000000000000,佑芽,――それはいい考えですねっ！,——这是个好主意呢！
0000000000000,佑芽,会場の皆さんに……\nファンの皆さんに……,对会场的各位……\n对粉丝的各位……
0000000000000,佑芽,伝えたいことがたくさんあるんです！,我有很多想传达的事情！
0000000000000,佑芽,――すっきりしました。,——这下清爽多了。
0000000000000,佑芽,ありがとうございます、\nプロデューサーさん。,谢谢你，\n制作人。
0000000000000,佑芽,よぉぉ～～～～～～～～～～～～っし！,好～～～～～～～～～～～～～～嘞！
0000000000000,佑芽,歌もダンスもMCも、\n花海佑芽の全部を使って――,无论是歌唱、舞蹈还是主持，\n都要用上花海佑芽的全部——
0000000000000,佑芽,『Campus mode!!』\nいってきます！,『Campus mode!!』\n我出发了！
info,adv_cidol-hume-3-006_03.txt,,
译者,,,
